date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:11:33	24/24	---M--	200	added ('OK')	text/plain	etag:%2269e1b63-18-566b6d8818080%22	http://fakye.web-cartel.com/robots.txt		(from )
10:11:33	39240/39240	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:37%20GMT	http://fakye.web-cartel.com/	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/index.html	(from )
10:11:33	1834/1834	---M--	200	added ('OK')	image/png	etag:%2269c134c-72a-57492c911fdc0%22	http://fakye.web-cartel.com/images/favicon.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/favicon.png	(from http://fakye.web-cartel.com/)
10:11:35	117305/117305	---M--	200	added ('OK')	text/css	etag:%2269e1b47-1ca39-566aefd907a00%22	http://fakye.web-cartel.com/css/bootstrap.min.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/bootstrap.min.css	(from http://fakye.web-cartel.com/)
10:11:35	9860/9860	---M--	200	added ('OK')	text/css	etag:%2269e1b4a-2684-55f9edde81800%22	http://fakye.web-cartel.com/css/dropify.min.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/dropify.min.css	(from http://fakye.web-cartel.com/)
10:11:36	65768/65768	---M--	200	added ('OK')	text/css	etag:%2269e1b45-100e8-566aefd907a00%22	http://fakye.web-cartel.com/css/animate.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/animate.css	(from http://fakye.web-cartel.com/)
10:11:37	123519/123519	---M--	200	added ('OK')	text/css	etag:%2269e1b58-1e27f-568046eb3fa80%22	http://fakye.web-cartel.com/css/stylesheet.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/stylesheet.css	(from http://fakye.web-cartel.com/)
10:11:39	16148/16148	---M--	200	added ('OK')	text/css	etag:%2269e1b55-3f14-566aefd907a00%22	http://fakye.web-cartel.com/css/responsive_style.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/responsive_style.css	(from http://fakye.web-cartel.com/)
10:11:40	14693/14693	---M--	200	added ('OK')	text/css	etag:%2269e1b59-3965-566aefd907a00%22	http://fakye.web-cartel.com/css/superlist.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/superlist.css	(from http://fakye.web-cartel.com/)
10:11:40	4614/4614	---M--	200	added ('OK')	text/css	etag:%226a065e2-1206-566aefdcd8300%22	http://fakye.web-cartel.com/js/owl.carousel/owl.carousel.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/js/owl.carousel/owl.carousel.css	(from http://fakye.web-cartel.com/)
10:11:40	4435/4435	---M--	200	added ('OK')	text/css	etag:%226a065ba-1153-566aefdcd8300%22	http://fakye.web-cartel.com/js/colorbox/example1/colorbox.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/js/colorbox/example1/colorbox.css	(from http://fakye.web-cartel.com/)
10:11:41	29092/29092	---M--	200	added ('OK')	text/css	etag:%2269e1b4c-71a4-566aefd907a00%22	http://fakye.web-cartel.com/css/font-awesome.min.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/font-awesome.min.css	(from http://fakye.web-cartel.com/)
10:11:41	12289/12289	---M--	200	added ('OK')	text/css	etag:%2269e1b48-3001-569223cf44800%22	http://fakye.web-cartel.com/css/bootstrap-datetimepicker.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/css/bootstrap-datetimepicker.css	(from http://fakye.web-cartel.com/)
10:11:41	2127/2127	---M--	200	added ('OK')	text/css	etag:%2269e1b5b-84f-5699b8d1eb300%22	http://fakye.web-cartel.com/dist/imageuploadify.min.css	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/dist/imageuploadify.min.css	(from http://fakye.web-cartel.com/)
10:11:43	26336/26336	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:46%20GMT	http://fakye.web-cartel.com/about-fakye	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/about-fakye.html	(from http://fakye.web-cartel.com/)
10:11:43	9321/9321	---M--	200	added ('OK')	image/jpeg	etag:%2269c1372-2469-57492c9b9d680%22	http://fakye.web-cartel.com/images/logo.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/logo.jpg	(from http://fakye.web-cartel.com/)
10:11:43	26423/26423	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:47%20GMT	http://fakye.web-cartel.com/categories	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories.html	(from http://fakye.web-cartel.com/)
10:11:44	44115/44115	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:48%20GMT	http://fakye.web-cartel.com/charitable-post-in-ghana	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/charitable-post-in-ghana.html	(from http://fakye.web-cartel.com/)
10:11:45	22854/22854	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:48%20GMT	http://fakye.web-cartel.com/donation-page	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/donation-page.html	(from http://fakye.web-cartel.com/)
10:11:45	30324/30324	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:49%20GMT	http://fakye.web-cartel.com/categories/9-Clothing	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/9-Clothing.html	(from http://fakye.web-cartel.com/)
10:11:46	63699/63699	---M--	200	added ('OK')	image/gif	etag:%2269c1356-f8d3-57492c9aa9440%22	http://fakye.web-cartel.com/images/loading.gif	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/loading.gif	(from http://fakye.web-cartel.com/)
10:11:46	29809/29809	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:50%20GMT	http://fakye.web-cartel.com/categories/8-Food	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/8-Food.html	(from http://fakye.web-cartel.com/)
10:11:47	28604/28604	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:50%20GMT	http://fakye.web-cartel.com/categories/5-Books%20&%20Stationary	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/5-Books%20&%20Stationary.html	(from http://fakye.web-cartel.com/)
10:11:47	28301/28301	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:51%20GMT	http://fakye.web-cartel.com/categories/7-Services	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/7-Services.html	(from http://fakye.web-cartel.com/)
10:11:48	35495/35495	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:51%20GMT	http://fakye.web-cartel.com/categories/10-Electronics	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/10-Electronics.html	(from http://fakye.web-cartel.com/)
10:11:48	25999/25999	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:52%20GMT	http://fakye.web-cartel.com/categories/11-Pets	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/11-Pets.html	(from http://fakye.web-cartel.com/)
10:11:49	25999/25999	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:53%20GMT	http://fakye.web-cartel.com/categories/12-Furniture	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/12-Furniture.html	(from http://fakye.web-cartel.com/)
10:11:50	27966/27966	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:53%20GMT	http://fakye.web-cartel.com/categories/14-Others	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/14-Others.html	(from http://fakye.web-cartel.com/)
10:11:50	30072/30072	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:54%20GMT	http://fakye.web-cartel.com/categories/13-Hardware	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/categories/13-Hardware.html	(from http://fakye.web-cartel.com/)
10:11:51	23535/23535	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:55%20GMT	http://fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/1-THE%20BIG%20CHEESE/Accra.html	(from http://fakye.web-cartel.com/)
10:11:52	22228/22228	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:56%20GMT	http://fakye.web-cartel.com/11-Clothing/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/11-Clothing/Accra.html	(from http://fakye.web-cartel.com/)
10:11:53	22220/22220	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:11:57%20GMT	http://fakye.web-cartel.com/15-Used%20phone%20for%20dash/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/15-Used%20phone%20for%20dash/Accra.html	(from http://fakye.web-cartel.com/)
10:12:06	74672/74672	---M--	200	added ('OK')	image/jpeg	etag:%226a054df-123b0-571971ef61f40%22	http://fakye.web-cartel.com/images/listing/1532268757.toyo%202.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532268757.toyo%202.jpg	(from http://fakye.web-cartel.com/)
10:12:07	23578/23578	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:12:10%20GMT	http://fakye.web-cartel.com/16-car/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/16-car/Accra.html	(from http://fakye.web-cartel.com/)
10:12:08	8028/8028	---M--	200	added ('OK')	image/jpeg	etag:%226a054db-1f5c-571980efd4400%22	http://fakye.web-cartel.com/images/listing/1532272784.toyo%201.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532272784.toyo%201.jpg	(from http://fakye.web-cartel.com/)
10:12:09	22118/22118	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:12:13%20GMT	http://fakye.web-cartel.com/17-nice%20care/Koforidua	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/17-nice%20care/Koforidua.html	(from http://fakye.web-cartel.com/)
10:12:12	15815/15815	---M--	200	added ('OK')	image/jpeg	etag:%226a054e9-3dc7-5719a17a2c9c0%22	http://fakye.web-cartel.com/images/listing/1532281519.f1.jpeg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1532281519.f1.jpg	(from http://fakye.web-cartel.com/)
10:12:12	22875/22875	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:12:16%20GMT	http://fakye.web-cartel.com/18-Food%20to%20eat/Koforidua	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/18-Food%20to%20eat/Koforidua.html	(from http://fakye.web-cartel.com/)
10:13:04	483774/483774	---M--	200	added ('OK')	image/jpeg	etag:%226a054c9-761be-57492cafa45c0%22	http://fakye.web-cartel.com/images/listing/1524910673.DSC_0048%20(1).JPG	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524910673.DSC_0048%20(1).jpg	(from http://fakye.web-cartel.com/)
10:13:04	22351/22351	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:08%20GMT	http://fakye.web-cartel.com/19-Used%20laptop/Kumasi	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/19-Used%20laptop/Kumasi.html	(from http://fakye.web-cartel.com/)
10:13:15	61217/61217	---M--	200	added ('OK')	image/jpeg	etag:%226a054e5-ef21-57492cb280c80%22	http://fakye.web-cartel.com/images/listing/1524911820.18-500384_0_1.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911820.18-500384_0_1.jpg	(from http://fakye.web-cartel.com/)
10:13:15	24040/24040	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:19%20GMT	http://fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/2-Free%20Furniture%20Give%20Away/Accra.html	(from http://fakye.web-cartel.com/)
10:13:26	60942/60942	---M--	200	added ('OK')	image/jpeg	etag:%226a054fe-ee0e-57d2aaed91dd3%22	http://fakye.web-cartel.com/images/listing/1544997158.services5.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1544997158.services5.jpg	(from http://fakye.web-cartel.com/)
10:13:27	22643/22643	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:30%20GMT	http://fakye.web-cartel.com/21-Free%20Tractor/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/21-Free%20Tractor/Accra.html	(from http://fakye.web-cartel.com/)
10:13:32	494552/494552	---M--	200	added ('OK')	image/png	etag:%226a054e8-78bd8-575615b9f5740%22	http://fakye.web-cartel.com/images/listing/1536435893.Screenshot_20180908-144138.png	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1536435893.Screenshot_20180908-144138.png	(from http://fakye.web-cartel.com/)
10:13:33	22182/22182	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:37%20GMT	http://fakye.web-cartel.com/22-Used%20toy/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/22-Used%20toy/Accra.html	(from http://fakye.web-cartel.com/)
10:13:38	30752/30752	---M--	200	added ('OK')	image/jpeg	etag:%226a05503-7820-57d3c48273a3b%22	http://fakye.web-cartel.com/images/listing/1545072744.IMG_20181126_183907.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1545072744.IMG_20181126_183907.jpg	(from http://fakye.web-cartel.com/)
10:13:39	22144/22144	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:43%20GMT	http://fakye.web-cartel.com/23-Used%20infinix%20hot%204/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/23-Used%20infinix%20hot%204/Accra.html	(from http://fakye.web-cartel.com/)
10:13:55	95626/95626	---M--	200	added ('OK')	image/jpeg	etag:%226a054da-1758a-57492cb55d340%22	http://fakye.web-cartel.com/images/listing/1524911949._247633823.jpg	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/images/listing/1524911949._247633823.jpg	(from http://fakye.web-cartel.com/)
10:13:55	24182/24182	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:13:59%20GMT	http://fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/3-Apartment%20For%20Free%20Stay/Accra.html	(from http://fakye.web-cartel.com/)
10:13:56	27280/27280	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:14:00%20GMT	http://fakye.web-cartel.com/team-fakye	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/team-fakye.html	(from http://fakye.web-cartel.com/)
10:13:57	28854/28854	---M-Z	200	added ('OK')	text/html	date:Tue,%2018%20Dec%202018%2010:14:00%20GMT	http://fakye.web-cartel.com/?page=2	F:/My%20Web%20Sites/FAKYE/fakye.web-cartel.com/index4658.html	(from http://fakye.web-cartel.com/)
